,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,17,17,2,6,2,4,2,1,13,4,17,0,17,0,17,14,3,,,,,,,,,,
Unweighted Base,17,17,1,7,2,4,2,1,11,6,17,0,17,0,17,15,2,,,,,,,,,,
Very unsatisfied (1.),3%,6%,0%,9%,0%,0%,0%,0%,0%,12%,3%,0%,3%,0%,3%,4%,0%,,,,,,,,,,
Quite unsatisfied (2.),13%,12%,0%,37%,0%,0%,0%,0%,10%,22%,13%,0%,13%,0%,13%,16%,0%,,,,,,,,,,
Quite satisfied (3.),65%,59%,100%,43%,67%,56%,100%,100%,69%,56%,65%,0%,65%,0%,65%,58%,100%,,,,,,,,,,
Very satisfied (4.),19%,24%,0%,11%,33%,44%,0%,0%,22%,9%,19%,0%,19%,0%,19%,23%,0%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,16%,18%,0%,46%,0%,0%,0%,0%,10%,35%,16%,0%,16%,0%,16%,20%,0%,,,,,,,,,,
Satisfied,84%,82%,100%,54%,100%,100%,100%,100%,90%,65%,84%,0%,84%,0%,84%,80%,100%,,,,,,,,,,
Mean score,2.99,3,3,2.57,3.33,3.44,3,3,3.12,2.62,2.99,0,2.99,0,2.99,2.99,3,,,,,,,,,,
Standard deviation,0.68,0.79,0,0.88,0.64,0.57,0,0,0.57,0.93,0.68,0,0.68,0,0.68,0.76,0,,,,,,,,,,
Standard error,0.17,0.19,0,0.33,0.46,0.29,0,0,0.17,0.38,0.17,0,0.17,0,0.17,0.2,0,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-6. Passport - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Passport,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,167,159,28,33,43,26,17,20,85,82,167,0,167,0,165,132,35,,,,,,,,,,
Unweighted Base,159,159,23,34,42,24,17,19,82,77,159,0,159,0,157,124,35,,,,,,,,,,
Very unsatisfied (1.),2%,3%,0%,0%,6%,3%,0%,5%,5%,0%,2%,0%,2%,0%,3%,2%,3%,,,,,,,,,,
Quite unsatisfied (2.),6%,7%,0%,3%,14%,3%,10%,0%,5%,6%,6%,0%,6%,0%,6%,5%,10%,,,,,,,,,,
Quite satisfied (3.),46%,47%,61%,64%,32%,43%,45%,34%,52%,41%,46%,0%,46%,0%,47%,41%,65%,,,,,,,,,,
Very satisfied (4.),46%,43%,39%,33%,49%,51%,46%,61%,38%,53%,46%,0%,46%,0%,45%,52%,22%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,8%,9%,0%,3%,19%,6%,10%,5%,10%,6%,8%,0%,8%,0%,8%,7%,13%,,,,,,,,,,
Satisfied,92%,91%,100%,97%,81%,94%,91%,96%,90%,94%,92%,0%,92%,0%,92%,93%,87%,,,,,,,,,,
Mean score,3.35,3.31,3.39,3.29,3.24,3.42,3.36,3.52,3.24,3.47,3.35,0,3.35,0,3.34,3.42,3.07,,,,,,,,,,
Standard deviation,0.7,0.71,0.5,0.53,0.9,0.7,0.67,0.74,0.76,0.61,0.7,0,0.7,0,0.7,0.69,0.66,,,,,,,,,,
Standard error,0.06,0.06,0.1,0.09,0.14,0.14,0.16,0.17,0.08,0.07,0.06,0,0.06,0,0.06,0.06,0.11,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-7. Criminal Records Bureau Check - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Criminal Records Bureau Check,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,23,22,3,6,7,3,2,1,9,13,23,0,23,0,23,21,2,,,,,,,,,,
Unweighted Base,22,22,3,6,7,3,2,1,10,12,22,0,22,0,22,20,2,,,,,,,,,,
Very unsatisfied (1.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Quite unsatisfied (2.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Quite satisfied (3.),27%,27%,27%,17%,28%,38%,56%,0%,31%,24%,27%,0%,27%,0%,27%,25%,45%,,,,,,,,,,
Very satisfied (4.),73%,73%,73%,83%,72%,62%,44%,100%,69%,76%,73%,0%,73%,0%,73%,75%,55%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Satisfied,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,0%,100%,100%,100%,,,,,,,,,,
Mean score,3.73,3.73,3.73,3.83,3.72,3.62,3.44,4,3.69,3.76,3.73,0,3.73,0,3.73,3.75,3.55,,,,,,,,,,
Standard deviation,0.45,0.46,0.53,0.41,0.48,0.59,0.82,0,0.49,0.45,0.45,0,0.45,0,0.45,0.45,0.7,,,,,,,,,,
Standard error,0.1,0.1,0.31,0.17,0.18,0.34,0.58,0,0.16,0.13,0.1,0,0.1,0,0.1,0.1,0.5,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-8. Land Register View - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Land Register View,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,27,25,5,3,5,2,6,5,17,10,27,0,27,0,27,22,4,,,,,,,,,,
Unweighted Base,25,25,3,4,6,2,6,4,16,9,25,0,25,0,25,21,4,,,,,,,,,,
Very unsatisfied (1.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Quite unsatisfied (2.),3%,4%,0%,0%,0%,0%,0%,17%,5%,0%,3%,0%,3%,0%,3%,4%,0%,,,,,,,,,,
Quite satisfied (3.),51%,56%,35%,68%,63%,38%,57%,42%,56%,41%,51%,0%,51%,0%,51%,42%,100%,,,,,,,,,,
Very satisfied (4.),46%,40%,65%,33%,37%,62%,43%,41%,38%,59%,46%,0%,46%,0%,46%,55%,0%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,3%,4%,0%,0%,0%,0%,0%,17%,5%,0%,3%,0%,3%,0%,3%,4%,0%,,,,,,,,,,
Satisfied,97%,96%,100%,100%,100%,100%,100%,83%,95%,100%,97%,0%,97%,0%,97%,96%,100%,,,,,,,,,,
Mean score,3.42,3.36,3.65,3.32,3.37,3.62,3.43,3.24,3.33,3.59,3.42,0,3.42,0,3.42,3.5,3,,,,,,,,,,
Standard deviation,0.57,0.57,0.53,0.56,0.55,0.66,0.54,0.81,0.59,0.52,0.57,0,0.57,0,0.57,0.59,0,,,,,,,,,,
Standard error,0.11,0.11,0.31,0.28,0.22,0.46,0.22,0.4,0.15,0.17,0.11,0,0.11,0,0.11,0.13,0,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-9. UKBA forms [e.g. for visas - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
"All those who have used these government offices online - UKBA forms 'e.g. for visas, nationality'",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,32,29,6,12,4,5,2,2,20,12,32,0,32,0,32,28,4,,,,,,,,,,
Unweighted Base,29,29,4,13,4,4,2,2,19,10,29,0,29,0,29,25,4,,,,,,,,,,
Very unsatisfied (1.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Quite unsatisfied (2.),4%,3%,0%,10%,0%,0%,0%,0%,7%,0%,4%,0%,4%,0%,4%,5%,0%,,,,,,,,,,
Quite satisfied (3.),59%,59%,100%,64%,38%,48%,0%,52%,52%,72%,59%,0%,59%,0%,59%,63%,35%,,,,,,,,,,
Very satisfied (4.),37%,38%,0%,26%,62%,52%,100%,48%,42%,28%,37%,0%,37%,0%,37%,33%,65%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,4%,3%,0%,10%,0%,0%,0%,0%,7%,0%,4%,0%,4%,0%,4%,5%,0%,,,,,,,,,,
Satisfied,96%,97%,100%,90%,100%,100%,100%,100%,94%,100%,96%,0%,96%,0%,96%,96%,100%,,,,,,,,,,
Mean score,3.33,3.34,3,3.16,3.62,3.52,4,3.48,3.35,3.28,3.33,0,3.33,0,3.33,3.28,3.65,,,,,,,,,,
Standard deviation,0.56,0.55,0,0.61,0.57,0.55,0,0.77,0.61,0.47,0.56,0,0.56,0,0.56,0.55,0.56,,,,,,,,,,
Standard error,0.1,0.1,0,0.17,0.28,0.28,0,0.54,0.14,0.15,0.1,0,0.1,0,0.1,0.11,0.28,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-10. nationality] - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Court fines,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,18,17,3,8,3,2,2,1,12,6,18,0,18,0,17,16,2,,,,,,,,,,
Unweighted Base,17,17,2,7,3,2,2,1,12,5,17,0,17,0,16,15,2,,,,,,,,,,
Very unsatisfied (1.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Quite unsatisfied (2.),16%,18%,0%,29%,25%,0%,0%,0%,11%,27%,16%,0%,16%,0%,17%,18%,0%,,,,,,,,,,
Quite satisfied (3.),50%,47%,0%,37%,75%,100%,66%,100%,63%,25%,50%,0%,50%,0%,48%,48%,66%,,,,,,,,,,
Very satisfied (4.),34%,35%,100%,34%,0%,0%,34%,0%,27%,48%,34%,0%,34%,0%,35%,34%,34%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,16%,18%,0%,29%,25%,0%,0%,0%,11%,27%,16%,0%,16%,0%,17%,18%,0%,,,,,,,,,,
Satisfied,84%,82%,100%,71%,75%,100%,100%,100%,89%,73%,84%,0%,84%,0%,83%,82%,100%,,,,,,,,,,
Mean score,3.17,3.18,4,3.04,2.75,3,3.34,3,3.16,3.2,3.17,0,3.17,0,3.18,3.15,3.34,,,,,,,,,,
Standard deviation,0.71,0.73,0,0.85,0.54,0,0.67,0,0.62,0.92,0.71,0,0.71,0,0.72,0.73,0.67,,,,,,,,,,
Standard error,0.17,0.18,0,0.32,0.31,0,0.47,0,0.18,0.41,0.17,0,0.17,0,0.18,0.19,0.47,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-11. Court fines - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Land Register Official Search,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,16,16,2,1,5,6,2,1,11,5,16,0,16,0,16,13,3,,,,,,,,,,
Unweighted Base,16,16,1,1,6,5,2,1,9,7,16,0,16,0,16,13,3,,,,,,,,,,
Very unsatisfied (1.),5%,6%,0%,0%,14%,0%,0%,0%,0%,13%,5%,0%,5%,0%,5%,6%,0%,,,,,,,,,,
Quite unsatisfied (2.),9%,6%,0%,0%,28%,0%,0%,0%,14%,0%,9%,0%,9%,0%,9%,11%,0%,,,,,,,,,,
Quite satisfied (3.),44%,44%,100%,0%,8%,55%,45%,100%,49%,35%,44%,0%,44%,0%,44%,39%,67%,,,,,,,,,,
Very satisfied (4.),42%,44%,0%,100%,49%,45%,55%,0%,37%,52%,42%,0%,42%,0%,42%,45%,34%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,13%,13%,0%,0%,42%,0%,0%,0%,14%,13%,13%,0%,13%,0%,13%,17%,0%,,,,,,,,,,
Satisfied,87%,88%,100%,100%,58%,100%,100%,100%,87%,87%,87%,0%,87%,0%,87%,83%,100%,,,,,,,,,,
Mean score,3.24,3.25,3,4,2.92,3.45,3.55,3,3.24,3.25,3.24,0,3.24,0,3.24,3.22,3.34,,,,,,,,,,
Standard deviation,0.82,0.86,0,0,1.29,0.55,0.81,0,0.71,1.1,0.82,0,0.82,0,0.82,0.89,0.57,,,,,,,,,,
Standard error,0.21,0.21,0,0,0.53,0.25,0.57,0,0.24,0.42,0.21,0,0.21,0,0.21,0.25,0.33,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-12. Land Register Official Search - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Change of driving license address,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,54,53,7,13,13,12,4,4,25,29,54,0,54,0,54,52,3,,,,,,,,,,
Unweighted Base,53,53,5,15,14,10,5,4,24,29,53,0,53,0,53,51,2,,,,,,,,,,
Very unsatisfied (1.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
Quite unsatisfied (2.),4%,4%,0%,9%,0%,0%,22%,0%,9%,0%,4%,0%,4%,0%,4%,4%,0%,,,,,,,,,,
Quite satisfied (3.),45%,47%,78%,52%,37%,46%,0%,34%,53%,39%,45%,0%,45%,0%,45%,42%,100%,,,,,,,,,,
Very satisfied (4.),51%,49%,22%,39%,63%,54%,78%,66%,39%,61%,51%,0%,51%,0%,51%,54%,0%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,4%,4%,0%,9%,0%,0%,22%,0%,9%,0%,4%,0%,4%,0%,4%,4%,0%,,,,,,,,,,
Satisfied,96%,96%,100%,91%,100%,100%,78%,100%,91%,100%,96%,0%,96%,0%,96%,96%,100%,,,,,,,,,,
Mean score,3.47,3.45,3.22,3.29,3.63,3.54,3.57,3.66,3.3,3.61,3.47,0,3.47,0,3.47,3.49,3,,,,,,,,,,
Standard deviation,0.58,0.57,0.45,0.65,0.5,0.52,0.94,0.54,0.63,0.5,0.58,0,0.58,0,0.58,0.58,0,,,,,,,,,,
Standard error,0.08,0.08,0.2,0.17,0.13,0.16,0.42,0.27,0.13,0.09,0.08,0,0.08,0,0.08,0.08,0,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-13. Change of driving license address - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
"All those who have used these government offices online - Birth, death or marriage certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,66,63,9,10,12,18,7,10,38,28,66,0,66,0,64,57,9,,,,,,,,,,
Unweighted Base,63,63,8,11,13,16,6,9,35,28,63,0,63,0,62,54,9,,,,,,,,,,
Very unsatisfied (1.),1%,2%,0%,0%,0%,4%,0%,0%,2%,0%,1%,0%,1%,0%,1%,1%,0%,,,,,,,,,,
Quite unsatisfied (2.),5%,5%,14%,9%,0%,0%,0%,13%,3%,8%,5%,0%,5%,0%,5%,6%,0%,,,,,,,,,,
Quite satisfied (3.),56%,56%,39%,55%,74%,49%,56%,63%,63%,47%,56%,0%,56%,0%,55%,52%,82%,,,,,,,,,,
Very satisfied (4.),38%,38%,47%,36%,26%,47%,45%,25%,32%,45%,38%,0%,38%,0%,39%,41%,18%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,6%,6%,14%,9%,0%,4%,0%,13%,5%,8%,6%,0%,6%,0%,6%,7%,0%,,,,,,,,,,
Satisfied,94%,94%,86%,91%,100%,96%,100%,87%,95%,92%,94%,0%,94%,0%,94%,93%,100%,,,,,,,,,,
Mean score,3.3,3.3,3.33,3.27,3.26,3.39,3.44,3.12,3.25,3.37,3.3,0,3.3,0,3.31,3.32,3.18,,,,,,,,,,
Standard deviation,0.62,0.64,0.75,0.65,0.46,0.71,0.54,0.63,0.61,0.63,0.62,0,0.62,0,0.63,0.65,0.41,,,,,,,,,,
Standard error,0.08,0.08,0.27,0.19,0.13,0.18,0.22,0.21,0.1,0.12,0.08,0,0.08,0,0.08,0.09,0.14,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-14. Birth - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Corporation Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,21,20,4,6,3,5,1,3,15,7,21,0,21,0,21,18,4,,,,,,,,,,
Unweighted Base,20,20,3,5,3,5,1,3,15,5,20,0,20,0,20,16,4,,,,,,,,,,
Very unsatisfied (1.),9%,10%,0%,0%,0%,14%,0%,43%,13%,0%,9%,0%,9%,0%,9%,11%,0%,,,,,,,,,,
Quite unsatisfied (2.),11%,10%,0%,0%,30%,27%,0%,0%,9%,13%,11%,0%,11%,0%,11%,5%,38%,,,,,,,,,,
Quite satisfied (3.),40%,40%,45%,79%,0%,14%,100%,24%,38%,46%,40%,0%,40%,0%,40%,45%,18%,,,,,,,,,,
Very satisfied (4.),41%,40%,55%,21%,70%,44%,0%,33%,40%,41%,41%,0%,41%,0%,41%,40%,44%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,19%,20%,0%,0%,30%,42%,0%,43%,22%,13%,19%,0%,19%,0%,19%,16%,38%,,,,,,,,,,
Satisfied,81%,80%,100%,100%,70%,58%,100%,58%,78%,87%,81%,0%,81%,0%,81%,84%,62%,,,,,,,,,,
Mean score,3.12,3.1,3.55,3.21,3.4,2.88,3,2.48,3.05,3.28,3.12,0,3.12,0,3.12,3.13,3.07,,,,,,,,,,
Standard deviation,0.94,0.97,0.57,0.45,1.13,1.26,0,1.67,1.04,0.74,0.94,0,0.94,0,0.94,0.95,1.06,,,,,,,,,,
Standard error,0.21,0.22,0.33,0.2,0.65,0.56,0,0.96,0.27,0.33,0.21,0,0.21,0,0.21,0.24,0.53,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-15. death or marriage certificate - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Search Index map (SIM),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,16,15,2,5,6,1,1,2,10,6,16,0,16,0,14,15,1,,,,,,,,,,
Unweighted Base,15,15,1,5,5,1,1,2,10,5,15,0,15,0,14,14,1,,,,,,,,,,
Very unsatisfied (1.),5%,7%,0%,0%,0%,100%,0%,0%,7%,0%,5%,0%,5%,0%,5%,5%,0%,,,,,,,,,,
Quite unsatisfied (2.),11%,13%,0%,0%,32%,0%,0%,0%,0%,31%,11%,0%,11%,0%,13%,12%,0%,,,,,,,,,,
Quite satisfied (3.),56%,53%,100%,65%,18%,0%,100%,100%,59%,50%,56%,0%,56%,0%,51%,54%,100%,,,,,,,,,,
Very satisfied (4.),29%,27%,0%,35%,49%,0%,0%,0%,34%,19%,29%,0%,29%,0%,32%,30%,0%,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsatisfied,16%,20%,0%,0%,32%,100%,0%,0%,7%,31%,16%,0%,16%,0%,18%,17%,0%,,,,,,,,,,
Satisfied,84%,80%,100%,100%,68%,0%,100%,100%,93%,69%,84%,0%,84%,0%,83%,83%,100%,,,,,,,,,,
Mean score,3.08,3,3,3.35,3.17,1,3,3,3.2,2.88,3.08,0,3.08,0,3.09,3.09,3,,,,,,,,,,
Standard deviation,0.78,0.85,0,0.53,0.98,0,0,0,0.8,0.77,0.78,0,0.78,0,0.82,0.8,0,,,,,,,,,,
Standard error,0.2,0.22,0,0.24,0.44,0,0,0,0.25,0.34,0.2,0,0.2,0,0.22,0.21,0,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8-1-16. Corporation Tax - (AND how satisfied or unsatisfied were you with the online experience.),,,,,,,,,,,,,,,,,,,,,,,,,,,
All those who have used these government offices online - Immigration enquiry,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AGE,,,,,,GENDER,,INTERNET USAGE,,INTERNET USERS OF GOVERNMENT SERVICES,,,,,,,,,,,,,,
,Total,Unwtd Total,16-24 (a),25-34 (b),35-44 (c),45-54 (d),55-64 (e),65+ (f),Male (g),Female (h),Internet users (i),Non/ rare internet users (CAN'T) (j),Use the internet for  digital government services (DO) (k),Use the internet but do not use digital government services (CAN BUT DON'T) (l),Online for any services at G2 (m),Online for any services at G3 (n),Online for any services at G2 but not G3 (n),,,,,,,,,,
Base,25,25,5,9,5,3,2,3,17,9,25,0,25,0,25,20,5,,,,,,,,,,
Unweighted Base,25,25,4,10,5,2,2,2,16,9,25,0,25,0,25,21,4,,,,,,,,,,
Very unsatisfied (1.),0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,
